time,logger,level,message,exception
2012-01-14 14:48:10.6432,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 62 - step 2/2,
2012-01-14 14:48:10.6432,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 62, currentWorkCounter: 62, will wait for additional work",
2012-01-14 14:48:10.6432,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 62, currentWorkCounter: 62, will wait for additional work",
2012-01-14 14:48:10.6632,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 62, currentWorkCounter: 62, will wait for additional work",
2012-01-14 14:48:10.6632,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 62, currentWorkCounter: 62, will wait for additional work",
2012-01-14 14:48:10.6532,Raven.Database.Server.HttpServer,Debug,Request # 190: POST    -   297 ms - <default>  - 200 - /bulk_docs,
2012-01-14 14:48:10.7834,Raven.Database.Server.HttpServer,Debug,"	PUT WorkerSearches/65
	PUT WorkerSearches/66
	PUT WorkerSearches/67
	PUT WorkerSearches/68
	PUT advertisements/65
	PUT applicants/65
",
2012-01-14 14:48:10.8635,Raven.Database.Server.HttpServer,Debug,Request # 191: HEAD    -    68 ms - <default>  - 200 - /indexes/WorkerSearch/Search,
2012-01-14 14:48:10.9136,Raven.Database.Server.HttpServer,Debug,Request # 192: PUT     -    40 ms - <default>  - 201 - /indexes/WorkerSearch/Search,
2012-01-14 14:48:10.9136,Raven.Database.Server.HttpServer,Debug,Request # 193: HEAD    -     1 ms - <default>  - 200 - /indexes/Skills/All,
2012-01-14 14:48:11.0738,Raven.Database.Server.HttpServer,Debug,Request # 194: PUT     -   146 ms - <default>  - 201 - /indexes/Skills/All,
2012-01-14 14:48:11.0738,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Skills/All for all documents,
2012-01-14 14:48:11.1339,Raven.Database.Server.HttpServer,Debug,Request # 195: GET     -    60 ms - <default>  - 200 - /indexes/Skills/All?query=&start=0&pageSize=5&aggregation=None&fetch=Name&sort=-SearchCount&sort=Name,
2012-01-14 14:48:11.1339,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Skills/All for: Name:j*,
2012-01-14 14:48:11.1540,Raven.Database.Server.HttpServer,Debug,Request # 196: GET     -    17 ms - <default>  - 200 - /indexes/Skills/All?query=Name%253Aj*&start=0&pageSize=5&aggregation=None&fetch=Name&sort=-SearchCount&sort=Name,
2012-01-14 14:48:11.1540,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:programa*,
2012-01-14 14:48:11.1640,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/1' was found,
2012-01-14 14:48:11.1640,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/3' was found,
2012-01-14 14:48:11.1640,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/33' was found,
2012-01-14 14:48:11.1640,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/35' was found,
2012-01-14 14:48:11.1640,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/65' was found,
2012-01-14 14:48:11.1640,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/67' was found,
2012-01-14 14:48:11.3643,Raven.Database.Server.HttpServer,Debug,Request # 197: GET     -   213 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253Aprograma*&start=0&pageSize=128&aggregation=None,
2012-01-14 14:48:11.3743,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:programa,
2012-01-14 14:48:11.4143,Raven.Database.Server.HttpServer,Debug,Request # 198: GET     -    46 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253Aprograma&start=0&pageSize=128&aggregation=None,
2012-01-14 14:48:11.4344,Raven.Database.Indexing.Index.Querying,Debug,"Issuing query on index WorkerSearch/Search for: Query:""programador javascript""",
2012-01-14 14:48:11.4344,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/1' was found,
2012-01-14 14:48:11.4344,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/33' was found,
2012-01-14 14:48:11.4344,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/65' was found,
2012-01-14 14:48:11.6246,Raven.Database.Server.HttpServer,Debug,Request # 199: GET     -   199 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253A%2522programador%2520javascript%2522&start=0&pageSize=128&aggregation=None,
2012-01-14 14:48:11.6346,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:OTRONOMBRE1,
2012-01-14 14:48:11.6346,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/2' was found,
2012-01-14 14:48:11.6346,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/34' was found,
2012-01-14 14:48:11.6346,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/66' was found,
2012-01-14 14:48:11.8550,Raven.Database.Server.HttpServer,Debug,Request # 200: GET     -   219 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253AOTRONOMBRE1&start=0&pageSize=128&aggregation=None,
2012-01-14 14:48:11.8550,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:OTRONOMBRE**,
2012-01-14 14:48:11.8650,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/2' was found,
2012-01-14 14:48:11.8650,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/3' was found,
2012-01-14 14:48:11.8650,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/34' was found,
2012-01-14 14:48:11.8650,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/35' was found,
2012-01-14 14:48:11.8650,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/66' was found,
2012-01-14 14:48:11.8650,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/67' was found,
2012-01-14 14:48:12.0653,Raven.Database.Server.HttpServer,Debug,Request # 201: GET     -   210 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253AOTRONOMBRE**&start=0&pageSize=128&aggregation=None,
2012-01-14 14:48:12.6962,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Temp%2fAdvertisements:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fAdvertisements : AbstractViewGenerator
{
	public Index_Temp_2fAdvertisements()
	{
		this.ViewText = @""from doc in docs.Advertisements
select new {  }
"";
		this.ForEntityNames.Add(""Advertisements"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Advertisements""
			select new { __document_id = doc.__document_id });
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fAdvertisements : AbstractViewGenerator
{
	public Index_Temp_2fAdvertisements()
	{
		this.ViewText = @""from doc in docs.Advertisements
select new {  }
"";
		this.ForEntityNames.Add(""Advertisements"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Advertisements""
			select new { __document_id = doc.__document_id });
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-01-14 14:48:12.6962,Raven.Database.Indexing.IndexStorage,Info,Creating index Temp/Advertisements with encoded name Temp/Advertisements,
2012-01-14 14:48:12.6962,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/Advertisements,
2012-01-14 14:48:12.6962,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 63 - step 1/2,
2012-01-14 14:48:12.6962,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 64 - step 2/2,
2012-01-14 14:48:12.6962,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Advertisements for all documents,
2012-01-14 14:48:12.6962,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 65 - step 1/2,
2012-01-14 14:48:12.6962,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 66 - step 2/2,
2012-01-14 14:48:12.7062,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 3 documents for index: Temp/Advertisements,
2012-01-14 14:48:12.7162,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 66, currentWorkCounter: 66, will wait for additional work",
2012-01-14 14:48:12.7162,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 66, currentWorkCounter: 66, will wait for additional work",
2012-01-14 14:48:12.7262,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Advertisements' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:advertisements/1>>",
2012-01-14 14:48:12.7262,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Advertisements' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:advertisements/33>>",
2012-01-14 14:48:12.7262,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Advertisements' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:advertisements/65>>",
2012-01-14 14:48:12.7262,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 66, currentWorkCounter: 66, will wait for additional work",
2012-01-14 14:48:12.7262,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/Advertisements,
2012-01-14 14:48:12.7362,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 67 - step 1/2,
2012-01-14 14:48:12.7362,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 68 - step 2/2,
2012-01-14 14:48:12.7362,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 68, currentWorkCounter: 68, will wait for additional work",
2012-01-14 14:48:12.7362,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 68, currentWorkCounter: 68, will wait for additional work",
2012-01-14 14:48:12.7362,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 68, currentWorkCounter: 68, will wait for additional work",
2012-01-14 14:48:12.7362,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 68, currentWorkCounter: 68, will wait for additional work",
2012-01-14 14:48:12.8063,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Advertisements for all documents,
2012-01-14 14:48:12.8063,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'advertisements/1' was found,
2012-01-14 14:48:12.8063,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'WorkerSearches/1' was found,
2012-01-14 14:48:12.9265,Raven.Database.Server.HttpServer,Debug,Request # 202: GET     -   854 ms - <default>  - 200 - /indexes/dynamic/Advertisements?query=&start=0&pageSize=1&aggregation=None&include=WorkerSearchId,
2012-01-14 14:48:13.4873,Raven.Database.Server.HttpServer,Debug,Request # 203: GET     -    41 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=407126817,
2012-01-14 14:48:13.4973,Raven.Database.Server.HttpServer,Debug,Request # 204: GET     -    38 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-607694440,
2012-01-14 14:48:15.4001,Raven.Database.Server.HttpServer,Debug,Request # 205: GET     -    43 ms - <default>  - 200 - /stats?noCache=170286035,
2012-01-14 14:48:19.4959,Raven.Database.Server.HttpServer,Debug,Request # 206: GET     -    64 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-1124814887,
2012-01-14 14:48:19.6061,Raven.Database.Server.HttpServer,Debug,Request # 207: GET     -   136 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=978885607,
2012-01-14 14:48:21.4187,Raven.Database.Server.HttpServer,Debug,Request # 208: GET     -    37 ms - <default>  - 200 - /stats?noCache=1716703268,
2012-01-14 14:48:25.6147,Raven.Database.Server.HttpServer,Debug,Request # 210: GET     -    31 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=10802228,
2012-01-14 14:48:27.9982,Raven.Database.Server.HttpServer,Debug,Request # 211: GET     -    62 ms - <default>  - 200 - /stats?noCache=-177994735,
2012-01-14 14:48:25.6147,Raven.Database.Server.HttpServer,Debug,Request # 209: GET     -   131 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=984474196,
2012-01-14 14:48:37.6020,Raven.Database.Server.HttpServer,Debug,Request # 212: GET     -   115 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-234106595,
2012-01-14 14:48:37.6320,Raven.Database.Server.HttpServer,Debug,Request # 213: GET     -   104 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=1783577336,
2012-01-14 14:48:43.6907,Raven.Database.Server.HttpServer,Debug,Request # 214: GET     -    89 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=41506136,
2012-01-14 14:48:55.0270,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Advertisements for all documents,
2012-01-14 14:48:55.0270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'advertisements/1' was found,
2012-01-14 14:48:55.0270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'WorkerSearches/1' was found,
2012-01-14 14:48:55.2474,Raven.Database.Server.HttpServer,Debug,Request # 215: GET     -   230 ms - <default>  - 200 - /indexes/dynamic/Advertisements?query=&start=0&pageSize=1&aggregation=None&include=WorkerSearchId,
2012-01-14 14:48:56.2989,Raven.Database.Server.HttpServer,Debug,Request # 216: GET     -    31 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=319213579,
2012-01-14 14:49:02.3576,Raven.Database.Server.HttpServer,Debug,Request # 217: GET     -    40 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=2113850627,
2012-01-14 14:49:03.2388,Raven.Database.Server.HttpServer,Debug,Request # 218: GET     -    27 ms - <default>  - 200 - /stats?noCache=1652157672,
2012-01-14 14:49:04.5808,Raven.Database.Indexing.Index.Querying,Debug,"Issuing query on index Temp/Applicants/ByName for: Name:""Juan Perez""",
2012-01-14 14:49:04.5908,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'applicants/1' was found,
2012-01-14 14:49:04.5908,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'advertisements/1' was found,
2012-01-14 14:49:04.7310,Raven.Database.Server.HttpServer,Debug,Request # 219: GET     -   158 ms - <default>  - 200 - /indexes/dynamic/Applicants?query=Name%253A%2522Juan%2520Perez%2522&start=0&pageSize=1&aggregation=None&include=AdvertisementIds,
2012-01-14 14:49:09.3176,Raven.Database.Server.HttpServer,Debug,Request # 220: GET     -    48 ms - <default>  - 200 - /stats?noCache=-1184822549,
2012-01-14 14:49:14.4450,Raven.Database.Server.HttpServer,Debug,Request # 221: GET     -   102 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-1078072686,
2012-01-14 14:49:14.5151,Raven.Database.Server.HttpServer,Debug,Request # 222: GET     -    61 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=1243065012,
2012-01-14 14:49:15.3663,Raven.Database.Server.HttpServer,Debug,Request # 223: GET     -    37 ms - <default>  - 200 - /stats?noCache=1642042197,
2012-01-14 14:49:20.6238,Raven.Database.Server.HttpServer,Debug,Request # 224: GET     -    80 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=87822878,
2012-01-14 14:49:20.6739,Raven.Database.Server.HttpServer,Debug,Request # 225: GET     -    40 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=1920169415,
2012-01-14 14:49:21.3950,Raven.Database.Server.HttpServer,Debug,Request # 226: GET     -    33 ms - <default>  - 200 - /stats?noCache=-1882421241,
2012-01-14 14:49:26.4522,Raven.Database.Server.HttpServer,Debug,Request # 227: GET     -    28 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=420260951,
2012-01-14 14:49:26.6225,Raven.Database.Server.HttpServer,Debug,Request # 228: GET     -    66 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-81087071,
2012-01-14 14:49:32.9215,Raven.Database.Server.HttpServer,Debug,Request # 229: GET     -    29 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=315156247,
2012-01-14 14:49:32.9716,Raven.Database.Server.HttpServer,Debug,Request # 230: GET     -    47 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=1514343238,
